country,region,year,co2,gdp,population,child_mortality,life
Sao Tome and Principe,Sub-Saharan Africa,2004,0.483,2341,150311,73.7,64.324
Sao Tome and Principe,Sub-Saharan Africa,2005,0.495,2321,152622,70.1,64.644
Sao Tome and Principe,Sub-Saharan Africa,2006,0.529,2546,154970,66.7,64.963
Sao Tome and Principe,Sub-Saharan Africa,2007,0.517,2524,157361,63.6,65.261
Sao Tome and Principe,Sub-Saharan Africa,2008,0.505,2673,159852,61,65.525
Sao Tome and Principe,Sub-Saharan Africa,2009,0.537,2701,162515,58.5,65.747
Sao Tome and Principe,Sub-Saharan Africa,2010,0.566,2743,165397,56.4,65.93
Sao Tome and Principe,Sub-Saharan Africa,2011,0.574,2801,168526,54.4,66.079
Sao Tome and Principe,Sub-Saharan Africa,2012,0.622,2837,171878,52.4,66.211
Sao Tome and Principe,Sub-Saharan Africa,2013,0.608,2876,175383,50.8,66.337
Saudi Arabia,Middle East & North Africa,1964,1.51,16587,4622460,216.04,47.781
Saudi Arabia,Middle East & North Africa,1965,0.871,19207,4787033,210,48.407
Saudi Arabia,Middle East & North Africa,1966,1.28,22240,4957637,204.14,49.105
Saudi Arabia,Middle East & North Africa,1967,4.91,25752,5137042,198.44,49.883
Saudi Arabia,Middle East & North Africa,1968,5.4,29819,5329207,192.9,50.743
Saudi Arabia,Middle East & North Africa,1969,6.3,34527,5539331,187.51,51.682
Saudi Arabia,Middle East & North Africa,1970,7.76,39979,5771846,182.27,52.692
Saudi Arabia,Middle East & North Africa,1971,9.8,47016,6028687,170.68,53.764
Saudi Arabia,Middle East & North Africa,1972,11,52961,6311207,161,54.875
Saudi Arabia,Middle East & North Africa,1973,14.2,56842,6622572,150.9,56
Saudi Arabia,Middle East & North Africa,1974,14,89417,6966138,141.9,57.119
Saudi Arabia,Middle East & North Africa,1975,11.2,68111,7344638,133.4,58.214
Saudi Arabia,Middle East & North Africa,1976,13,80328,7756072,125.6,59.273
Saudi Arabia,Middle East & North Africa,1977,14.4,77548,8200523,118,60.29
Saudi Arabia,Middle East & North Africa,1978,13.3,71169,8684651,111.1,61.262
Saudi Arabia,Middle East & North Africa,1979,15,69720,9217019,104.4,62.181
Saudi Arabia,Middle East & North Africa,1980,17.4,72465,9801475,98,63.04
Saudi Arabia,Middle East & North Africa,1981,16.9,67447,10440852,91.9,63.841
Saudi Arabia,Middle East & North Africa,1982,14.3,55569,11126570,86,64.589
Saudi Arabia,Middle East & North Africa,1983,13.7,49634,11836762,80.3,65.291
Saudi Arabia,Middle East & North Africa,1984,12.5,44693,12542098,74.7,65.946
Saudi Arabia,Middle East & North Africa,1985,13.1,36344,13220479,69.1,66.557
Saudi Arabia,Middle East & North Africa,1986,14.8,35239,13862213,63.7,67.12
Saudi Arabia,Middle East & North Africa,1987,13.1,32136,14469298,58.4,67.637
Saudi Arabia,Middle East & North Africa,1988,13.4,32091,15045709,53.3,68.113
Saudi Arabia,Middle East & North Africa,1989,12.9,32281,15600314,48.6,68.553
Saudi Arabia,Middle East & North Africa,1990,11.4,35681,16139053,44.3,68.962
Saudi Arabia,Middle East & North Africa,1991,15.9,37688,16669764,40.5,69.348
Saudi Arabia,Middle East & North Africa,1992,16.4,38237,17189075,37.1,69.715
Saudi Arabia,Middle East & North Africa,1993,17.6,37182,17679720,34.2,70.069
Saudi Arabia,Middle East & North Africa,1994,16.8,36526,18117969,31.8,70.415
Saudi Arabia,Middle East & North Africa,1995,12.6,35870,18491845,29.7,70.757
Saudi Arabia,Middle East & North Africa,1996,13.5,36531,18786467,27.8,71.098
Saudi Arabia,Middle East & North Africa,1997,11.1,37060,19020639,26.3,71.434
Saudi Arabia,Middle East & North Africa,1998,10.4,37671,19256649,25,71.764
Saudi Arabia,Middle East & North Africa,1999,11.2,36746,19578923,23.8,72.088
Saudi Arabia,Middle East & North Africa,2000,14.3,37531,20045276,22.9,72.401
Saudi Arabia,Middle East & North Africa,2001,14,36387,20681576,22,72.701
Saudi Arabia,Middle East & North Africa,2002,14.9,34875,21463072,21.3,72.986
Saudi Arabia,Middle East & North Africa,2003,14.5,35859,22334371,20.7,73.253
Saudi Arabia,Middle East & North Africa,2004,17,37556,23213767,20.1,73.505
Saudi Arabia,Middle East & North Africa,2005,16.6,38892,24041116,19.7,73.742
Saudi Arabia,Middle East & North Africa,2006,17.6,39958,24799436,19.2,73.968
Saudi Arabia,Middle East & North Africa,2007,15.4,41464,25504176,18.7,74.187
Saudi Arabia,Middle East & North Africa,2008,16.6,44189,26166639,18.1,74.403
Saudi Arabia,Middle East & North Africa,2009,17.6,44276,26809105,17.6,74.617
Saudi Arabia,Middle East & North Africa,2010,18.9,45598,27448086,17,74.832
Saudi Arabia,Middle East & North Africa,2011,17.7,49230,28082541,16.5,75.048
Saudi Arabia,Middle East & North Africa,2012,19.4,50916,28705133,16,75.264
Saudi Arabia,Middle East & North Africa,2013,18.1,51294,29319402,15.5,75.479
Senegal,Sub-Saharan Africa,1964,0.258,2118,3403161,302.2,38.449
Senegal,Sub-Saharan Africa,1965,0.46,2137,3504782,301.6,38.407
Senegal,Sub-Saharan Africa,1966,0.454,2135,3612246,300.4,38.386
Senegal,Sub-Saharan Africa,1967,0.18,2054,3725151,299,38.424
Senegal,Sub-Saharan Africa,1968,0,2127,3843517,297,38.558
Senegal,Sub-Saharan Africa,1969,0.119,1934,3967316,294.4,38.816
Senegal,Sub-Saharan Africa,1970,0.307,2041,4096245,290.5,39.227
Senegal,Sub-Saharan Africa,1971,0.308,1979,4231030,285.4,39.814
Senegal,Sub-Saharan Africa,1972,0.322,2046,4370991,278.9,40.562
Senegal,Sub-Saharan Africa,1973,0.333,1876,4512774,271.1,41.445
Senegal,Sub-Saharan Africa,1974,0.386,1899,4651922,262.2,42.442
Senegal,Sub-Saharan Africa,1975,0.523,1996,4785536,252.4,43.521
Senegal,Sub-Saharan Africa,1976,0.35,2129,4912200,241.8,44.641
Senegal,Sub-Saharan Africa,1977,0.432,2011,5033645,231.3,45.767
Senegal,Sub-Saharan Africa,1978,0.495,1874,5154054,221.6,46.869
Senegal,Sub-Saharan Africa,1979,0.532,1946,5279383,212.8,47.927
Senegal,Sub-Saharan Africa,1980,0.599,1826,5414070,205.2,48.944
Senegal,Sub-Saharan Africa,1981,0.573,1758,5559400,198.6,49.94
Senegal,Sub-Saharan Africa,1982,0.516,1965,5714508,192.5,50.938
Senegal,Sub-Saharan Africa,1983,0.432,1955,5879044,186.5,51.945
Senegal,Sub-Saharan Africa,1984,0.526,1810,6051962,179.9,52.946
Senegal,Sub-Saharan Africa,1985,0.413,1823,6232395,172.6,53.914
Senegal,Sub-Saharan Africa,1986,0.398,1855,6420323,164.5,54.813
Senegal,Sub-Saharan Africa,1987,0.356,1875,6615896,156.6,55.61
Senegal,Sub-Saharan Africa,1988,0.386,1914,6818495,149.6,56.283
Senegal,Sub-Saharan Africa,1989,0.504,1828,7027320,144.1,56.818
Senegal,Sub-Saharan Africa,1990,0.421,1856,7241573,140.4,57.202
Senegal,Sub-Saharan Africa,1991,0.44,1846,7461567,138.7,57.43
Senegal,Sub-Saharan Africa,1992,0.433,1813,7686866,138.5,57.529
Senegal,Sub-Saharan Africa,1993,0.434,1782,7915080,139.3,57.535
Senegal,Sub-Saharan Africa,1994,0.458,1731,8143140,140.6,57.48
Senegal,Sub-Saharan Africa,1995,0.4,1774,8369125,142.1,57.405
Senegal,Sub-Saharan Africa,1996,0.417,1764,8591861,143.2,57.346
Senegal,Sub-Saharan Africa,1997,0.355,1774,8812695,143.4,57.333
Senegal,Sub-Saharan Africa,1998,0.364,1834,9035367,142.4,57.393
Senegal,Sub-Saharan Africa,1999,0.384,1904,9265135,139.7,57.546
Senegal,Sub-Saharan Africa,2000,0.398,1916,9505862,134.9,57.817
Senegal,Sub-Saharan Africa,2001,0.427,1953,9758841,128.4,58.219
Senegal,Sub-Saharan Africa,2002,0.434,1915,10023194,120.7,58.732
Senegal,Sub-Saharan Africa,2003,0.466,1988,10297956,112.5,59.323
Senegal,Sub-Saharan Africa,2004,0.478,2049,10581316,104.2,59.966
Senegal,Sub-Saharan Africa,2005,0.517,2106,10871908,96.2,60.621
Senegal,Sub-Saharan Africa,2006,0.409,2099,11169549,88.8,61.245
Senegal,Sub-Saharan Africa,2007,0.436,2143,11474661,82,61.804
Senegal,Sub-Saharan Africa,2008,0.417,2162,11787123,75.8,62.277
Senegal,Sub-Saharan Africa,2009,0.365,2153,12106865,70.1,62.653
Senegal,Sub-Saharan Africa,2010,0.6,2182,12433728,64.8,62.934
Senegal,Sub-Saharan Africa,2011,0.629,2163,12767556,60,63.138
Senegal,Sub-Saharan Africa,2012,0.577,2174,13107945,55.9,63.3
Senegal,Sub-Saharan Africa,2013,0.597,2185,13454191,52.5,63.451
Serbia,Europe & Central Asia,1992,4.48,9531,9834717,24.2,71.689
Serbia,Europe & Central Asia,1993,3.86,6622,9984888,23.1,71.753
Serbia,Europe & Central Asia,1994,3.73,6786,10114158,21.8,71.8
Serbia,Europe & Central Asia,1995,3.93,7167,10203932,19.7,71.836
Serbia,Europe & Central Asia,1996,4.62,7348,10248363,17.4,71.867
Serbia,Europe & Central Asia,1997,5,7899,10253548,15.4,71.899
Serbia,Europe & Central Asia,1998,5.31,8121,10227702,13.9,71.94
Serbia,Europe & Central Asia,1999,3.7,7161,10184152,13.1,71.995
Serbia,Europe & Central Asia,2000,4.16,7741,10133561,12.6,72.072
Serbia,Europe & Central Asia,2001,4.5,8141,10076784,12.2,72.177
Serbia,Europe & Central Asia,2002,4.84,8725,10013058,11.6,72.309
Serbia,Europe & Central Asia,2003,5.2,9134,9949713,10.6,72.463
Serbia,Europe & Central Asia,2004,5.72,9983,9895409,9.6,72.638
Serbia,Europe & Central Asia,2005,5.44,10568,9856152,8.9,72.824
Serbia,Europe & Central Asia,2006,5.89,11130,9835841,8.4,73.014
Serbia,Europe & Central Asia,2007,5.74,11833,9832994,8.1,73.199
Serbia,Europe & Central Asia,2008,5.73,12522,9841360,8,73.373
Serbia,Europe & Central Asia,2009,5.09,12180,9851440,7.8,73.532
Serbia,Europe & Central Asia,2010,5.09,12301,9856222,7.6,73.676
Serbia,Europe & Central Asia,2011,5.47,12572,9853969,7.3,73.808
Serbia,Europe & Central Asia,2012,4.92,12505,9846582,7.1,73.934
Serbia,Europe & Central Asia,2013,5.03,12889,9835010,6.9,74.059
Seychelles,Sub-Saharan Africa,1964,0.161,6318,45469,93.4,63.312
Seychelles,Sub-Saharan Africa,1965,0.157,6184,46544,90.6,63.684
Seychelles,Sub-Saharan Africa,1966,0.153,6185,47566,87.5,64.023
Seychelles,Sub-Saharan Africa,1967,0.15,6051,48554,84,64.37
Seychelles,Sub-Saharan Africa,1968,0.147,6410,49535,80.1,64.757
Seychelles,Sub-Saharan Africa,1969,0.143,6242,50560,76.1,65.192
Seychelles,Sub-Saharan Africa,1970,0.56,6536,51659,71.9,65.673
Seychelles,Sub-Saharan Africa,1971,0.615,7402,52841,67.7,66.187
Seychelles,Sub-Saharan Africa,1972,0.798,7665,54087,63.4,66.706
Seychelles,Sub-Saharan Africa,1973,0.842,8204,55357,59.2,67.208
Seychelles,Sub-Saharan Africa,1974,0.947,8154,56605,54.8,67.681
Seychelles,Sub-Saharan Africa,1975,0.985,8277,57791,50.4,68.117
Seychelles,Sub-Saharan Africa,1976,1.32,8930,58906,45.8,68.515
Seychelles,Sub-Saharan Africa,1977,1.35,9401,59958,41.5,68.879
Seychelles,Sub-Saharan Africa,1978,1.21,9898,60952,37.4,69.215
Seychelles,Sub-Saharan Africa,1979,1.86,11366,61897,33.6,69.522
Seychelles,Sub-Saharan Africa,1980,1.44,10894,62807,30.4,69.802
Seychelles,Sub-Saharan Africa,1981,1.47,10311,63677,27.6,70.061
Seychelles,Sub-Saharan Africa,1982,1.24,10099,64505,25.3,70.301
Seychelles,Sub-Saharan Africa,1983,1.44,10039,65310,23.4,70.519
Seychelles,Sub-Saharan Africa,1984,1.43,10411,66107,21.8,70.713
Seychelles,Sub-Saharan Africa,1985,2.15,11392,66914,20.5,70.869
Seychelles,Sub-Saharan Africa,1986,2.36,11409,67737,19.5,70.97
Seychelles,Sub-Saharan Africa,1987,2.88,11470,68572,18.6,71.011
Seychelles,Sub-Saharan Africa,1988,2.83,12038,69411,17.8,70.994
Seychelles,Sub-Saharan Africa,1989,3.35,13200,70234,17.1,70.931
Seychelles,Sub-Saharan Africa,1990,2.13,14116,71031,16.5,70.846
Seychelles,Sub-Saharan Africa,1991,2.41,14351,71800,16,70.766
Seychelles,Sub-Saharan Africa,1992,2.37,15185,72549,15.5,70.718
Seychelles,Sub-Saharan Africa,1993,2.47,15893,73285,15.1,70.719
Seychelles,Sub-Saharan Africa,1994,2.67,15507,74016,14.7,70.777
Seychelles,Sub-Saharan Africa,1995,2.58,15097,74755,14.5,70.893
Seychelles,Sub-Saharan Africa,1996,3.02,15609,75494,14.3,71.055
Seychelles,Sub-Saharan Africa,1997,4.35,17272,76235,14.2,71.24
Seychelles,Sub-Saharan Africa,1998,5.46,18361,76999,14.2,71.429
Seychelles,Sub-Saharan Africa,1999,6.37,18341,77810,14.2,71.609
Seychelles,Sub-Saharan Africa,2000,7.05,18453,78685,14.3,71.771
Seychelles,Sub-Saharan Africa,2001,7.68,18018,79634,14.3,71.907
Seychelles,Sub-Saharan Africa,2002,6.4,17693,80640,14.3,72.02
Seychelles,Sub-Saharan Africa,2003,6.4,16832,81660,14.3,72.114
Seychelles,Sub-Saharan Africa,2004,8.43,16412,82631,14.3,72.192
Seychelles,Sub-Saharan Africa,2005,7.77,17803,83513,14.2,72.261
Seychelles,Sub-Saharan Africa,2006,8.18,19086,84291,14.2,72.328
Seychelles,Sub-Saharan Africa,2007,7.11,20968,84975,14.2,72.402
Seychelles,Sub-Saharan Africa,2008,7.64,20065,85568,14.2,72.491
Seychelles,Sub-Saharan Africa,2009,5.76,19765,86079,14.2,72.598
Seychelles,Sub-Saharan Africa,2010,4.85,20364,86518,14.2,72.724
Seychelles,Sub-Saharan Africa,2011,3.71,22556,86879,14.2,72.868
Seychelles,Sub-Saharan Africa,2012,4.77,23685,87169,14.2,73.024
Seychelles,Sub-Saharan Africa,2013,4.35,24805,87417,14,73.187
Sierra Leone,Sub-Saharan Africa,1964,0.125,1333,2333500,372.6,31.263
Sierra Leone,Sub-Saharan Africa,1965,0.114,1399,2373308,366.2,31.572
Sierra Leone,Sub-Saharan Africa,1966,0.12,1458,2414620,359.8,31.973
Sierra Leone,Sub-Saharan Africa,1967,0.0991,1419,2457448,353.4,32.481
Sierra Leone,Sub-Saharan Africa,1968,0.148,1526,2501620,346.6,33.098
Sierra Leone,Sub-Saharan Africa,1969,0.419,1630,2546888,340.5,33.812
Sierra Leone,Sub-Saharan Africa,1970,0.324,1650,2593123,334.6,34.601
Sierra Leone,Sub-Saharan Africa,1971,0.292,1601,2640264,329,35.435
Sierra Leone,Sub-Saharan Africa,1972,0.242,1549,2688527,323.6,36.272
Sierra Leone,Sub-Saharan Africa,1973,0.188,1563,2738398,318.4,37.073
Sierra Leone,Sub-Saharan Africa,1974,0.178,1591,2790525,313.4,37.809
Sierra Leone,Sub-Saharan Africa,1975,0.175,1600,2845392,308.7,38.468
Sierra Leone,Sub-Saharan Africa,1976,0.147,1515,2903199,304.2,39.046
Sierra Leone,Sub-Saharan Africa,1977,0.164,1500,2963880,299.8,39.555
Sierra Leone,Sub-Saharan Africa,1978,0.222,1467,3027332,295.7,39.998
Sierra Leone,Sub-Saharan Africa,1979,0.206,1513,3093342,291.5,40.365
Sierra Leone,Sub-Saharan Africa,1980,0.181,1544,3161751,287.6,40.641
Sierra Leone,Sub-Saharan Africa,1981,0.201,1598,3230990,284,40.808
Sierra Leone,Sub-Saharan Africa,1982,0.157,1582,3300789,280.9,40.861
Sierra Leone,Sub-Saharan Africa,1983,0.191,1518,3373661,277.9,40.796
Sierra Leone,Sub-Saharan Africa,1984,0.167,1497,3453115,275.2,40.616
Sierra Leone,Sub-Saharan Africa,1985,0.175,1415,3540728,272.8,40.312
Sierra Leone,Sub-Saharan Africa,1986,0.172,1327,3639732,270.5,39.873
Sierra Leone,Sub-Saharan Africa,1987,0.124,1356,3746944,268.2,39.318
Sierra Leone,Sub-Saharan Africa,1988,0.11,1352,3849915,266.7,38.683
Sierra Leone,Sub-Saharan Africa,1989,0.088,1341,3931817,265.2,38.01
Sierra Leone,Sub-Saharan Africa,1990,0.113,1334,3981567,264.3,37.352
Sierra Leone,Sub-Saharan Africa,1991,0.126,1361,3995290,263.4,36.764
Sierra Leone,Sub-Saharan Africa,1992,0.103,1109,3979553,262.6,36.287
Sierra Leone,Sub-Saharan Africa,1993,0.104,1135,3946835,261.5,35.956
Sierra Leone,Sub-Saharan Africa,1994,0.12,1124,3915066,259.9,35.796
Sierra Leone,Sub-Saharan Africa,1995,0.0935,1041,3898363,257.5,35.825
Sierra Leone,Sub-Saharan Africa,1996,0.11,1061,3898177,254.4,36.039
Sierra Leone,Sub-Saharan Africa,1997,0.103,996,3913681,250.5,36.405
Sierra Leone,Sub-Saharan Africa,1998,0.0952,1006,3953705,246,36.887
Sierra Leone,Sub-Saharan Africa,1999,0.0826,969,4028260,241.1,37.463
Sierra Leone,Sub-Saharan Africa,2000,0.0932,1006,4143115,235.8,38.123
Sierra Leone,Sub-Saharan Africa,2001,0.12,900,4303850,229.9,38.86
Sierra Leone,Sub-Saharan Africa,2002,0.123,1087,4505515,223.9,39.66
Sierra Leone,Sub-Saharan Africa,2003,0.126,1133,4730020,217.4,40.5
Sierra Leone,Sub-Saharan Africa,2004,0.118,1154,4952134,210.8,41.346
Sierra Leone,Sub-Saharan Africa,2005,0.0966,1158,5153435,203.7,42.157
Sierra Leone,Sub-Saharan Africa,2006,0.125,1185,5327364,196.2,42.893
Sierra Leone,Sub-Saharan Africa,2007,0.107,1249,5478289,188,43.535
Sierra Leone,Sub-Saharan Africa,2008,0.108,1289,5612129,179.1,44.075
Sierra Leone,Sub-Saharan Africa,2009,0.103,1304,5739293,169.9,44.508
Sierra Leone,Sub-Saharan Africa,2010,0.112,1347,5867536,160.2,44.846
Sierra Leone,Sub-Saharan Africa,2011,0.136,1400,5997486,150.6,45.11
